,PassengerId,Survived
302,1194,0.4238969269685579
303,1195,0.403549920687253
304,1196,0.4238969269685583
305,1197,0.4238969269685583
306,1198,0.3994181770472712
307,1199,0.4244100986783656
308,1200,0.580623439389677
309,1201,0.38010414935087145
310,1202,0.1048623408178942
311,1203,0.4427977897046069
312,1204,0.41988791449814267
313,1205,0.4238969269685583
314,1206,0.4238969269685583
315,1207,0.4238969269685583
316,1208,0.7650173740990056
317,1209,0.4238969269685583
318,1210,0.3800418176537748
319,1211,0.42389692799542367
320,1212,0.16225252857492328
321,1213,0.4237616936852212
322,1214,0.42264533627406964
323,1215,0.4957303254994221
324,1216,0.49589354872601665
325,1217,0.21186771491584913
326,1218,0.42418994093350876
327,1219,0.4236326187488741
328,1220,0.8050984303662163
329,1221,0.4238969266618097
330,1222,0.4238969269685583
331,1223,0.423896926968477
332,1224,0.11850784598422726
333,1225,0.8068480231843493
334,1226,0.39155863895119203
335,1227,0.4238969269685583
336,1228,0.4226453346491133
337,1229,0.42388124595734095
338,1230,0.42389695901306
339,1231,0.4240412322224987
340,1232,0.4238969269685583
341,1233,0.3804101377417838
342,1234,0.4238969269685583
343,1235,0.4238969269685583
344,1236,0.42389460158714853
345,1237,0.3300106559266187
346,1238,0.5990273199013213
347,1239,0.41975417032469153
348,1240,0.4256876150909732
349,1241,0.5043736224628619
350,1242,0.4238969269685583
351,1243,0.4238969269685583
352,1244,0.09990785108525929
353,1245,0.8051950315428986
354,1246,0.8183828438119888
355,1247,0.40834345268303096
356,1248,0.4326174586050399
357,1249,0.4238969269685583
358,1250,0.4238969269685583
359,1251,0.4172691005421403
360,1252,0.4238969269685583
361,1253,0.4226449391076485
362,1254,0.4238969269685583
363,1255,0.24229515553090183
364,1256,0.8498827738609268
365,1257,0.4238969269685583
366,1258,0.4237113025127399
367,1259,0.42338139732151503
368,1260,0.4238969269685583
369,1261,0.5807040559062149
370,1262,0.13400603042433645
371,1263,0.4239284397111538
372,1264,0.42386116249564687
373,1265,0.4238969269685521
374,1266,0.4238969269685583
375,1267,0.4238969269685583
376,1268,0.380059902809751
377,1269,0.2743609262513551
378,1270,0.4238969269685583
379,1271,0.8720017043609742
380,1272,0.4238969269685583
381,1273,0.4238969269685626
382,1274,0.42136497019223973
383,1275,0.4058736787255105
384,1276,0.42261814332179054
385,1277,0.9000320503346088
386,1278,0.4185941102401345
387,1279,0.4238969269685583
388,1280,0.42389688391566277
389,1281,0.16442076505229763
390,1282,0.42573724907407645
391,1283,0.4238966642073721
392,1284,0.32843570610076106
393,1285,0.4238969269685583
394,1286,0.4238969268205191
395,1287,0.4238969269685583
396,1288,0.4238969269685583
397,1289,0.4238969749155828
398,1290,0.39163499169274824
399,1291,0.4238969269685583
400,1292,0.697030697679897
401,1293,0.3691480931647904
402,1294,0.4238969269685583
403,1295,0.42389645736446124
404,1296,0.4238969262907844
405,1297,0.4238969269673895
406,1298,0.38003451028035273
407,1299,0.4238969269685583
408,1300,0.4238969269685583
409,1301,0.4238969269685617
410,1302,0.4238969269685383
411,1303,0.5033150550688623
412,1304,0.5951758144472166
413,1305,0.4238969269685583
414,1306,0.423907800007625
415,1307,0.40334351275660396
416,1308,0.4238969269685583
417,1309,0.42578483833090075
